content;question;answer
Liputan6.com, Jakarta Pertamina Patra Niaga masih memberikan serangkaian promo hemat dalam rangka memperingati Hari Ulang Tahun ke-80 Kemerdekaan Republik Indonesia. Mulai dari promo pembelian bahan bakar minyak (BBM) hingga LPG Bright Gas. Program ini dapat dinikmati pengguna aplikasi MyPertamina pada berlangsung sepanjang Agustus 2025 di berbagai kanal layanan. Mulai dari SPBU Pertamina, outlet Bright Gas, Bright Store, Bright Cafe, hingga berbagai program menarik di aplikasi MyPertamina sendiri. Baca Juga Direktur Utama Pertamina Patra Niaga, Mars Ega Legowo Putra, menjelaskan bahwa promo ini merupakan bentuk apresiasi kepada konsumen Pertamina di seluruh Indonesia. Advertisement âTanpa konsumen, Pertamina ini tidak ada apa-apanya. Karena itu, pada HUT ke-80 RI ini, kami menghadirkan berbagai program promo dari Sabang sampai Merauke untuk masyarakat,â ujar Ega. ProgramÂ promo dikatakanÂ diselenggarakan sebagai bentuk syukur atas kemerdekaan RI, sekaligus sebagai upaya untuk semakin mendekatkan diri dengan masyarakat. Komisaris Utama Pertamina Patra Niaga, Sudung Situmorang, menegaskan pentingnya menjaga semangat perjuangan dalam momen bersejarah ini. âHari ini kita merayakan hari kemerdekaan Republik Indonesia. Karena itu kita harus terus bergerak dan berkarya. Merdeka! Merdeka! Merdeka!â kata Sudung.  Promo BBM Lebih Hemat di SPBU Pertamina menggunakan aplikasi MyPertamina diantaranya: â¢â  â 17 Agustus 2025: Hemat Rp450/liter untuk Pertamax Turbo, Pertamax, dan Pertamina Dex. Minimal transaksi Rp250.000 dengan maksimal pembelian 45 liter dan untuk kuota 8.000 konsumen. â¢â  â â 18 Agustus 2025: Hemat Rp450/liter untuk Pertamax Turbo dan Pertamax. Minimal transaksi Rp25.000 dengan maksimal pembelian 8 liter untuk 17.000 pembeli pertama. â¢â  â Pertamina Dex Hemat Rp300/liter: Berlaku 18-31 Agustus 2025, minimal pembelian Rp250.000, maksimal 50 liter/transaksi, kuota 5.000 konsumen/hari. â¢â  â Thank God Itâs Fuel Day (TGIF): Hemat hingga Rp300/liter untuk Pertamax Turbo & Pertamax, minimal pembelian Rp250.000 setiap Jumat pukul 06.00-20.00 WIB, transaksi melalui MyPertamina. â¢â  â I Like Monday (ILM): Hemat Rp300/liter untuk Pertamax Turbo & Pertamax setiap Senin selama 19 - 31 Agustus, pukul 06.00 â 20.00 WIB, minimal transaksi Rp30.000. â¢â  â Promo Akhir Pekan, pembelian Pertamax Series & Dex Series, transaksi min. Rp300.000, Sabtu dapat dobel poin dan Minggu dapat hadiah E-Voucher MyPertamina Rp10.000 hingga 31 Desember 2025, tiap Sabtu & Minggu pkl 06:00 - 20:00 WIB.;Apa tujuan Pertamina Patra Niaga menyelenggarakan serangkaian promo hemat?;Promo tersebut merupakan apresiasi kepada konsumen dan bentuk syukur atas kemerdekaan RI.
Liputan6.com, Jakarta Pertamina Patra Niaga masih memberikan serangkaian promo hemat dalam rangka memperingati Hari Ulang Tahun ke-80 Kemerdekaan Republik Indonesia. Mulai dari promo pembelian bahan bakar minyak (BBM) hingga LPG Bright Gas. Program ini dapat dinikmati pengguna aplikasi MyPertamina pada berlangsung sepanjang Agustus 2025 di berbagai kanal layanan. Mulai dari SPBU Pertamina, outlet Bright Gas, Bright Store, Bright Cafe, hingga berbagai program menarik di aplikasi MyPertamina sendiri. Baca Juga Direktur Utama Pertamina Patra Niaga, Mars Ega Legowo Putra, menjelaskan bahwa promo ini merupakan bentuk apresiasi kepada konsumen Pertamina di seluruh Indonesia. Advertisement âTanpa konsumen, Pertamina ini tidak ada apa-apanya. Karena itu, pada HUT ke-80 RI ini, kami menghadirkan berbagai program promo dari Sabang sampai Merauke untuk masyarakat,â ujar Ega. ProgramÂ promo dikatakanÂ diselenggarakan sebagai bentuk syukur atas kemerdekaan RI, sekaligus sebagai upaya untuk semakin mendekatkan diri dengan masyarakat. Komisaris Utama Pertamina Patra Niaga, Sudung Situmorang, menegaskan pentingnya menjaga semangat perjuangan dalam momen bersejarah ini. âHari ini kita merayakan hari kemerdekaan Republik Indonesia. Karena itu kita harus terus bergerak dan berkarya. Merdeka! Merdeka! Merdeka!â kata Sudung.  Promo BBM Lebih Hemat di SPBU Pertamina menggunakan aplikasi MyPertamina diantaranya: â¢â  â 17 Agustus 2025: Hemat Rp450/liter untuk Pertamax Turbo, Pertamax, dan Pertamina Dex. Minimal transaksi Rp250.000 dengan maksimal pembelian 45 liter dan untuk kuota 8.000 konsumen. â¢â  â â 18 Agustus 2025: Hemat Rp450/liter untuk Pertamax Turbo dan Pertamax. Minimal transaksi Rp25.000 dengan maksimal pembelian 8 liter untuk 17.000 pembeli pertama. â¢â  â Pertamina Dex Hemat Rp300/liter: Berlaku 18-31 Agustus 2025, minimal pembelian Rp250.000, maksimal 50 liter/transaksi, kuota 5.000 konsumen/hari. â¢â  â Thank God Itâs Fuel Day (TGIF): Hemat hingga Rp300/liter untuk Pertamax Turbo & Pertamax, minimal pembelian Rp250.000 setiap Jumat pukul 06.00-20.00 WIB, transaksi melalui MyPertamina. â¢â  â I Like Monday (ILM): Hemat Rp300/liter untuk Pertamax Turbo & Pertamax setiap Senin selama 19 - 31 Agustus, pukul 06.00 â 20.00 WIB, minimal transaksi Rp30.000. â¢â  â Promo Akhir Pekan, pembelian Pertamax Series & Dex Series, transaksi min. Rp300.000, Sabtu dapat dobel poin dan Minggu dapat hadiah E-Voucher MyPertamina Rp10.000 hingga 31 Desember 2025, tiap Sabtu & Minggu pkl 06:00 - 20:00 WIB.;Kapan promo hemat Rp450/liter untuk Pertamax Turbo, Pertamax, dan Pertamina Dex berlaku?;Promo tersebut berlaku pada 17 Agustus 2025 dengan kuota 8.000 konsumen.
"Liputan6.com, Jakarta Presiden Prabowo Subianto mengingatkan jika Indonesia dianugerahkanÂ potensi sumber daya logam tanah jarang (LTJ) atau rare earth elements (REE) besar yang sepatutnya bisa dimanfaatkan. Hal ituÂ  PrabowoÂ sampaikan dalam Rapat Paripurna DPR RI Ke-1 Tahun Sidang 2025/2026 dan Penyampaian RAPBN Tahun Anggaran 2026 di Kompleks Parlemen, Senayan, Jakarta Pusat, Jumat (15/8/2025). Baca Juga ""Alhamdulillah yang Maha Kuasa telah memberi karunia kepada kita memiliki mineral-mineral yang disebut tanah jarang rare earth.Â Kita memiliki semua rare earth yang ada di dunia,"" jelas dia. Advertisement Saat ini, kata Prabowo, sumber daya logam tanah jarang ini sangat penting untuk menciptakan teknologi tinggi bagi kehidupan modern. ""Rare earth ini vital untuk teknologi tinggi untuk kehidupan modern dan pertahanan modern. Kita harus menciptakan manusia yang unggul agar semua sumber daya alam kita bisa kita manfaatkan secepatnya,""tegas dia. Sekadar informasi,logam tanahÂ jarang merupakan kelompok 17 unsur kimia yang memiliki peran krusial dalam teknologi modern. Meskipun namanya mengandung kata ""jarang"", sebenarnya unsur-unsur ini cukup melimpah di kerak bumi, namun jarang ditemukan dalam konsentrasi yang cukup tinggi untuk ditambang secara ekonomis. Kelompok ini terdiri dari 15 unsur lantanida ditambah skandium dan itrium, yang memiliki sifat-sifat unik yang membuatnya sangat berharga dalam berbagai aplikasi teknologi tinggi. PenggunaanÂ logam tanahÂ jarang sangat luas dan mencakup berbagai sektor industri yang penting. Dalam bidang elektronik, unsur-unsur ini digunakan dalam pembuatan smartphone, komputer, dan perangkat elektronik lainnya. Di sektor energi terbarukan, logam tanah jarang menjadi komponen penting dalam turbin angin dan panel surya. Bahkan dalam industri otomotif, unsur-unsur ini digunakan dalam produksi baterai kendaraan listrik dan magnet permanen untuk motor listrik.;Apa yang diingatkan oleh Presiden Prabowo Subianto terkait potensi Indonesia?;Presiden mengingatkan bahwa Indonesia dianugerahi potensi sumber daya logam tanah jarang yang besar dan perlu dimanfaatkan."
"Liputan6.com, Jakarta Presiden Prabowo Subianto mengingatkan jika Indonesia dianugerahkanÂ potensi sumber daya logam tanah jarang (LTJ) atau rare earth elements (REE) besar yang sepatutnya bisa dimanfaatkan. Hal ituÂ  PrabowoÂ sampaikan dalam Rapat Paripurna DPR RI Ke-1 Tahun Sidang 2025/2026 dan Penyampaian RAPBN Tahun Anggaran 2026 di Kompleks Parlemen, Senayan, Jakarta Pusat, Jumat (15/8/2025). Baca Juga ""Alhamdulillah yang Maha Kuasa telah memberi karunia kepada kita memiliki mineral-mineral yang disebut tanah jarang rare earth.Â Kita memiliki semua rare earth yang ada di dunia,"" jelas dia. Advertisement Saat ini, kata Prabowo, sumber daya logam tanah jarang ini sangat penting untuk menciptakan teknologi tinggi bagi kehidupan modern. ""Rare earth ini vital untuk teknologi tinggi untuk kehidupan modern dan pertahanan modern. Kita harus menciptakan manusia yang unggul agar semua sumber daya alam kita bisa kita manfaatkan secepatnya,""tegas dia. Sekadar informasi,logam tanahÂ jarang merupakan kelompok 17 unsur kimia yang memiliki peran krusial dalam teknologi modern. Meskipun namanya mengandung kata ""jarang"", sebenarnya unsur-unsur ini cukup melimpah di kerak bumi, namun jarang ditemukan dalam konsentrasi yang cukup tinggi untuk ditambang secara ekonomis. Kelompok ini terdiri dari 15 unsur lantanida ditambah skandium dan itrium, yang memiliki sifat-sifat unik yang membuatnya sangat berharga dalam berbagai aplikasi teknologi tinggi. PenggunaanÂ logam tanahÂ jarang sangat luas dan mencakup berbagai sektor industri yang penting. Dalam bidang elektronik, unsur-unsur ini digunakan dalam pembuatan smartphone, komputer, dan perangkat elektronik lainnya. Di sektor energi terbarukan, logam tanah jarang menjadi komponen penting dalam turbin angin dan panel surya. Bahkan dalam industri otomotif, unsur-unsur ini digunakan dalam produksi baterai kendaraan listrik dan magnet permanen untuk motor listrik.;Apa kegunaan utama logam tanah jarang dalam kehidupan modern?;Logam tanah jarang sangat penting untuk teknologi tinggi", kehidupan modern, dan pertahanan modern.
Liputan6.com, Jakarta - Harga emas global menghabiskan sepekan kemarin dalam fase mencari arah setelah sempat terguncang oleh isu tarif Swiss pada pekan sebelumnya. Rilis data inflasi dan sentimen konsumen yang beragam membuat pelaku pasar enggan membuka posisi baru secara agresif. Melansir Kitco News, Senin (18/8/2025), harga emas spot dibuka di USD 3.394,89 per ons pada awal pekan lalu. Namun tekanan jual mulai terasa seiring meredanya isu tarif tersebut, sehingga harga terkoreksi ke USD 3.373, bahkan sempat jatuh di bawah USD 3.350 pada Senin pagi. Baca Juga Hingga pertengahan pekan, pergerakan emas cenderung sideways dalam rentang tipis sekitar USD 30. Emas menyentuh level terendah di USD 3.335 pada Selasa, lalu kembali naik ke USD 3.367 pada Rabu setelah rilis data Indeks Harga Konsumen (IHK) yang sesuai ekspektasi pasar. Advertisement Survei Kitco News menunjukkan mayoritas analis Wall Street memperkirakan harga emas akan tetap bergerak mendatar pada pekan ini. Namun investor ritel justru lebih optimistis emas bisa menguat pada minggu ini. âBanyak hal bergantung pada hasil pertemuan hari ini antara Presiden Trump dan Putin,â kataÂ Chairman and CEO of Adrian Day Asset ManagementÂ Adrian Day. ;Berapa harga emas spot saat dibuka di awal pekan lalu menurut berita tersebut?;Harga emas spot dibuka di USD 3.394,89 per ons pada awal pekan lalu.
Liputan6.com, Jakarta - Harga emas global menghabiskan sepekan kemarin dalam fase mencari arah setelah sempat terguncang oleh isu tarif Swiss pada pekan sebelumnya. Rilis data inflasi dan sentimen konsumen yang beragam membuat pelaku pasar enggan membuka posisi baru secara agresif. Melansir Kitco News, Senin (18/8/2025), harga emas spot dibuka di USD 3.394,89 per ons pada awal pekan lalu. Namun tekanan jual mulai terasa seiring meredanya isu tarif tersebut, sehingga harga terkoreksi ke USD 3.373, bahkan sempat jatuh di bawah USD 3.350 pada Senin pagi. Baca Juga Hingga pertengahan pekan, pergerakan emas cenderung sideways dalam rentang tipis sekitar USD 30. Emas menyentuh level terendah di USD 3.335 pada Selasa, lalu kembali naik ke USD 3.367 pada Rabu setelah rilis data Indeks Harga Konsumen (IHK) yang sesuai ekspektasi pasar. Advertisement Survei Kitco News menunjukkan mayoritas analis Wall Street memperkirakan harga emas akan tetap bergerak mendatar pada pekan ini. Namun investor ritel justru lebih optimistis emas bisa menguat pada minggu ini. âBanyak hal bergantung pada hasil pertemuan hari ini antara Presiden Trump dan Putin,â kataÂ Chairman and CEO of Adrian Day Asset ManagementÂ Adrian Day. ;Apa yang membuat investor ritel lebih optimis terhadap harga emas minggu ini?;Investor ritel optimis karena banyak yang bergantung pada hasil pertemuan antara Presiden Trump dan Putin.
Liputan6.com, Jakarta - PT Perusahaan Gas Negara Tbk (PGN) terus berupaya menjaga keandalan pasokan gas bagi pelanggan, khususnya di Jawa Barat dan sebagian wilayah Sumatera. Upaya ini dilakukan bersama Kementerian ESDM, SKK Migas, PT Pertamina (Persero), serta berbagai pemangku kepentingan terkait. Saat ini, tekanan gas di jaringan pipa PGN mulai berangsur stabil. Hal ini ditopang oleh tambahan pasokan untuk mengisi linepack pipa serta kepastian suplai dari beberapa sumber. Di antaranya swap gas dari West Natuna Group, Medco WK South Sumatra, PEP Pagardewa, hingga pasokan LNG sesuai jadwal. Baca Juga Tambahan pasokan tersebut akan dimanfaatkan untuk memperkuat keandalan operasional sekaligus memastikan kebutuhan pelanggan tetap terpenuhi. Advertisement âHal ini merupakan bentuk sinergi PGN dengan berbagai pemangku kepentingan dalam mengupayakan stabilisasi dan penguatan pasokan gas, untuk memastikan keberlangsungan layanan kepada pelanggan,â ujar Corporate Secretary PGN, Fajriyah Usman. PGN menegaskan komitmennya dalam menjaga ketersediaan energi bagi sektor industri maupun pelanggan lainnya. Menurut Fajriyah, keberlangsungan pasokan gas sangat penting karena industri memiliki multiplier effect yang signifikan terhadap perekonomian nasional. Selain itu, PGN juga mengingatkan pentingnya pengendalian pemakaian gas oleh pelanggan agar kestabilan distribusi tetap terjaga.;Siapa saja pihak yang bekerja sama dengan PGN untuk menjaga keandalan pasokan gas?;PGN bekerja sama dengan Kementerian ESDM, SKK Migas, PT Pertamina, dan berbagai pemangku kepentingan terkait.
Liputan6.com, Jakarta - PT Perusahaan Gas Negara Tbk (PGN) terus berupaya menjaga keandalan pasokan gas bagi pelanggan, khususnya di Jawa Barat dan sebagian wilayah Sumatera. Upaya ini dilakukan bersama Kementerian ESDM, SKK Migas, PT Pertamina (Persero), serta berbagai pemangku kepentingan terkait. Saat ini, tekanan gas di jaringan pipa PGN mulai berangsur stabil. Hal ini ditopang oleh tambahan pasokan untuk mengisi linepack pipa serta kepastian suplai dari beberapa sumber. Di antaranya swap gas dari West Natuna Group, Medco WK South Sumatra, PEP Pagardewa, hingga pasokan LNG sesuai jadwal. Baca Juga Tambahan pasokan tersebut akan dimanfaatkan untuk memperkuat keandalan operasional sekaligus memastikan kebutuhan pelanggan tetap terpenuhi. Advertisement âHal ini merupakan bentuk sinergi PGN dengan berbagai pemangku kepentingan dalam mengupayakan stabilisasi dan penguatan pasokan gas, untuk memastikan keberlangsungan layanan kepada pelanggan,â ujar Corporate Secretary PGN, Fajriyah Usman. PGN menegaskan komitmennya dalam menjaga ketersediaan energi bagi sektor industri maupun pelanggan lainnya. Menurut Fajriyah, keberlangsungan pasokan gas sangat penting karena industri memiliki multiplier effect yang signifikan terhadap perekonomian nasional. Selain itu, PGN juga mengingatkan pentingnya pengendalian pemakaian gas oleh pelanggan agar kestabilan distribusi tetap terjaga.;Mengapa keberlangsungan pasokan gas dianggap penting bagi PGN?;Pasokan gas penting karena industri memiliki dampak signifikan terhadap perekonomian nasional dan pemakaian gas perlu dikendalikan.
Liputan6.com, Jakarta - PT PLN (Persero) memastikan seluruh pelanggan yang terdampak gempa yang terjadi di Kabupaten Poso, Sulawesi Tengah telah dipulihkan. Manager PLN UP3 Palu, Ansar mengatakan PLN bergerak cepat melakukan pemulihan akibat terganggunya infrastruktur kelistrikan pasca gempa yang terjadi di Kabupaten Poso, Sulawesi Tengah, pada Minggu (17/8/2025). âPada pukul 11.55 WITA, seluruh pelanggan terdampak telah berhasil dinormalkan 100%. Sebelumnya, PLN mengerahkan puluhan personel beserta peralatan teknis untuk melakukan pemulihan secara bertahap,â ujar Ansar kepada Liputan6.com Baca Juga Ansar menambahkan, pelanggan yang membutuhkan informasi lebih lanjut dapat mengakses layanan 24 jam melalui aplikasi PLN Mobile atau menghubungi Contact Center PLN 123. Advertisement Sebelumnya, Gempa bumi besar mengguncang Kabupaten Poso, Sulawesi Tengah, pada 17 Agustus 2025 bertepatan dengan peringatan Hari Kemerdekaan RI ke-80. Getaran dengan magnitudo 6,0 ini terjadi pada pagi hari dan mengejutkan warga yang tengah bersiap mengikuti upacara bendera. Guncangan kuat dirasakan di sejumlah wilayah sekitar Poso, menimbulkan kepanikan, kerusakan bangunan, hingga korban luka-luka. Peristiwa ini menjadi sorotan nasional lantaran selain bertepatan dengan momen penting kenegaraan, gempa juga memicu rentetan gempa susulan dengan intensitas yang cukup sering. Data resmi mencatat puluhan orang mengalami luka, beberapa di antaranya kritis, serta sejumlah fasilitas umum, termasuk rumah ibadah, mengalami kerusakan. Hingga beberapa jam pasca-gempa utama, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) melaporkan terjadi lebih dari 19 kali gempa susulan.;Kapan gempa bumi mengguncang Kabupaten Poso, Sulawesi Tengah?;Gempa bumi mengguncang Kabupaten Poso pada Minggu, 17 Agustus 2025, bertepatan dengan Hari Kemerdekaan RI ke-80.
Liputan6.com, Jakarta - PT PLN (Persero) memastikan seluruh pelanggan yang terdampak gempa yang terjadi di Kabupaten Poso, Sulawesi Tengah telah dipulihkan. Manager PLN UP3 Palu, Ansar mengatakan PLN bergerak cepat melakukan pemulihan akibat terganggunya infrastruktur kelistrikan pasca gempa yang terjadi di Kabupaten Poso, Sulawesi Tengah, pada Minggu (17/8/2025). âPada pukul 11.55 WITA, seluruh pelanggan terdampak telah berhasil dinormalkan 100%. Sebelumnya, PLN mengerahkan puluhan personel beserta peralatan teknis untuk melakukan pemulihan secara bertahap,â ujar Ansar kepada Liputan6.com Baca Juga Ansar menambahkan, pelanggan yang membutuhkan informasi lebih lanjut dapat mengakses layanan 24 jam melalui aplikasi PLN Mobile atau menghubungi Contact Center PLN 123. Advertisement Sebelumnya, Gempa bumi besar mengguncang Kabupaten Poso, Sulawesi Tengah, pada 17 Agustus 2025 bertepatan dengan peringatan Hari Kemerdekaan RI ke-80. Getaran dengan magnitudo 6,0 ini terjadi pada pagi hari dan mengejutkan warga yang tengah bersiap mengikuti upacara bendera. Guncangan kuat dirasakan di sejumlah wilayah sekitar Poso, menimbulkan kepanikan, kerusakan bangunan, hingga korban luka-luka. Peristiwa ini menjadi sorotan nasional lantaran selain bertepatan dengan momen penting kenegaraan, gempa juga memicu rentetan gempa susulan dengan intensitas yang cukup sering. Data resmi mencatat puluhan orang mengalami luka, beberapa di antaranya kritis, serta sejumlah fasilitas umum, termasuk rumah ibadah, mengalami kerusakan. Hingga beberapa jam pasca-gempa utama, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) melaporkan terjadi lebih dari 19 kali gempa susulan.;Bagaimana cara pelanggan mendapatkan informasi lebih lanjut terkait pemulihan listrik pasca gempa?;Pelanggan dapat mengakses aplikasi PLN Mobile atau menghubungi Contact Center PLN 123 untuk informasi lebih lanjut.
